test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
2.06685,0.0102191,0.0339083,0.00145038,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.00868225,0.999582,-0.0275789,0.000955,0.000699,0.000183,-104.625,0.514,91.738,0.0416135,0.464438,0.174822,0.498614
2.08994,0.010322,0.0319124,0.00139237,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00684978,0.999455,-0.0323064,0.000178,-0.001811,0.000058,-104.625,0.515,91.737,0.0420016,0.462872,0.174543,0.495839
2.14464,0.0104207,0.0298685,-7.02483E-05,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00674506,0.999495,-0.0310681,-0.001442,-0.001435,-0.000449,-104.627,0.514,91.737,0.0431381,0.455619,0.176246,0.484444
2.16909,0.0105155,0.0288017,-0.000451145,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00979938,0.999435,-0.0321542,0.000166,0.000884,-0.00073,-104.624,0.515,91.736,0.0423837,0.459236,0.177407,0.484638
2.22639,0.00766473,0.02458,0.00212494,-0.204452,0.117805,0.971762,-0.0211485,0.146837,0.988935,-0.00869396,0.999396,-0.0336507,0.001285,-0.001037,-0.00014,-104.627,0.515,91.736,0.0391174,0.457301,0.175183,0.477244
2.25178,0.00812555,0.0237247,0.00165624,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00858407,0.999533,-0.0293289,0.000645,-0.001169,-0.00167,-104.626,0.515,91.737,0.0383885,0.457057,0.17427,0.474876
2.30693,0.00780053,0.02495,0.00338062,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0089896,0.999582,-0.0274796,0.000901,-0.000684,0.000153,-104.624,0.515,91.736,0.0382363,0.459693,0.172645,0.472866
2.33603,0.00774431,0.0240799,0.00311749,-0.204285,0.118474,0.971716,-0.0214709,0.147191,0.988875,-0.00899503,0.99947,-0.0312782,-0.002072,-0.000461,-0.001668,-104.624,0.515,91.735,0.0376872,0.460861,0.171601,0.472068
2.39087,0.00787754,0.0236802,5.31708E-05,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.00825873,0.999612,-0.0266115,-0.000434,-0.000506,0.000216,-104.624,0.513,91.735,0.0418166,0.457478,0.174312,0.467058
2.42062,0.00730664,0.0226051,0.000946358,-0.204657,0.117743,0.971727,-0.0211485,0.146837,0.988935,-0.00796428,0.999518,-0.0300192,-0.000077,0.000148,-0.000026,-104.628,0.514,91.736,0.0404816,0.455019,0.173189,0.464411
2.48675,0.0090608,0.0245148,-0.000114712,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0123861,0.999387,-0.0327567,0.000297,0.000685,-0.000944,-104.629,0.515,91.736,0.0407321,0.455166,0.170714,0.462519
2.51905,0.00818676,0.0232784,-0.000238026,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0126528,0.999473,-0.0298975,-0.000578,-0.00012,0.001063,-104.63,0.515,91.736,0.0426964,0.454376,0.171686,0.461056
2.57707,0.00530125,0.0191497,-0.00291445,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.00785177,0.99952,-0.0299795,0.000019,-0.00043,-0.000014,-104.627,0.516,91.736,0.0436472,0.458845,0.172648,0.462612
2.60513,0.0049613,0.0188953,-0.00228626,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.0110086,0.999437,-0.0317006,0.001641,-0.001265,0.00062,-104.626,0.516,91.737,0.0431665,0.459042,0.171242,0.462084
2.6616,0.00553026,0.021337,-0.0012995,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00653914,0.999467,-0.0319805,-0.000695,-0.000254,0.001046,-104.629,0.516,91.736,0.042886,0.457758,0.168498,0.460726
2.6904,0.00543695,0.0202277,-0.00175912,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0118497,0.999566,-0.0269684,-0.000448,0.000937,-0.000858,-104.629,0.518,91.735,0.0416269,0.461893,0.167404,0.463615
2.74529,0.00445206,0.0167327,0.0018925,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0108045,0.999419,-0.0323117,0.000066,-0.000286,-0.000157,-104.628,0.518,91.733,0.0387953,0.466291,0.16407,0.465948
2.77353,0.00465769,0.0161913,0.00156099,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.00992799,0.999555,-0.0281464,0.001849,0.000433,0.002341,-104.627,0.517,91.733,0.041472,0.465993,0.166011,0.465467
2.83038,0.00412476,0.0181898,-1,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0070445,0.999503,-0.0307304,0.000918,0.000327,0.000109,-104.626,0.517,91.734,1.03813,0.449363,1.13967,0.450011
2.85868,0.0267741,0.0219202,0.0103543,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.0111535,0.999518,-0.0289582,-0.000565,0.001872,-0.000324,-104.625,0.517,91.733,0.0412842,0.456599,0.154367,0.451625
2.91637,0.00359184,0.0132602,0.00169422,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00817978,0.999467,-0.0315944,0.00013,0.000093,0.000096,-104.627,0.516,91.732,0.0378524,0.462139,0.157489,0.45385
2.94744,0.00395977,0.0131135,0.00149855,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00951469,0.999452,-0.0317156,-0.000325,-0.000796,0.001328,-104.629,0.516,91.733,0.0388897,0.461326,0.156601,0.453999
3.00269,0.0276749,1,1,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.00817292,0.999549,-0.0289117,0.000657,0.000078,-0.000188,-104.627,0.516,91.733,1.36974,0.452193,1.25377,0.428419
3.0287,0.00582501,0.0402927,-0.0310099,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0109335,0.999448,-0.0313701,0.000519,0.000522,0.000162,-104.628,0.516,91.734,0.0703487,0.453099,0.170969,0.428546
3.08391,0.00515885,0.0165775,0.00203148,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00916642,0.999649,-0.0248512,-0.000013,0.000331,0.001448,-104.629,0.517,91.732,0.0399841,0.461739,0.153495,0.436919
3.11096,0.0049525,0.0157865,0.00169441,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.00734973,0.99936,-0.0350133,-0.000639,-0.000113,-0.00048,-104.63,0.516,91.732,0.0387861,0.461062,0.152232,0.438089
3.17585,0.00385908,0.0117017,0.00252195,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00745737,0.99939,-0.03412,-0.001017,-0.0007,0.001004,-104.63,0.517,91.732,0.0404407,0.464274,0.153949,0.445507
3.2066,0.00370472,0.0114894,0.00280478,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0093883,0.999548,-0.0285731,0.000681,0.000446,0.000186,-104.629,0.516,91.732,0.0396452,0.463741,0.153239,0.447318
3.26214,0.00624247,0.0166575,0.000901961,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.0115362,0.999359,-0.0338939,-0.00079,0.00079,0.000409,-104.627,0.515,91.733,0.0406843,0.462197,0.15175,0.449781
