test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
4.2677,-0.00121931,0.00467715,-0.00185346,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0228003,0.999533,-0.0203465,-0.00107,-0.00063,0,1.655,1.186,91.167,0.05284,0.0589627,0.0901028,0.0629515
4.32947,-0.000275221,0.00653649,-0.00459316,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0227987,0.999565,-0.0187093,0.000337,-0.001202,0.000828,1.653,1.186,91.169,0.0513242,0.0532737,0.0877946,0.0577854
4.39705,0.000119494,0.00179846,-0.00121189,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0211437,0.999578,-0.019918,0.000468,0.000412,-0.000342,1.651,1.188,91.17,0.0554678,0.0493557,0.0911935,0.0538778
4.4603,0.00216115,0.00517988,0.00305735,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0204621,0.999573,-0.0208713,0.000659,-0.000396,0.000557,1.655,1.187,91.17,0.0504695,0.0548823,0.0849998,0.0590344
4.5254,0.0010953,0.00344787,-0.00227189,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0227451,0.999561,-0.0189713,-0.000004,-0.001855,0.000345,1.656,1.188,91.17,0.0509349,0.0558329,0.0851415,0.0596136
4.58691,0.0020747,0.00458898,0.00255135,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.020858,0.99955,-0.0215738,-0.000523,-0.000318,-0.001198,1.656,1.188,91.17,0.0498127,0.0563963,0.0828066,0.0602043
4.64851,-0.000566328,0.00491703,0.00117028,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.02176,0.999529,-0.0216578,-0.000891,-0.000667,-0.000521,1.655,1.19,91.169,0.0501934,0.056495,0.0823226,0.0600548
4.70821,-0.000671577,0.00280182,-0.0036089,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0215181,0.999521,-0.022232,-0.001165,-0.000062,0.000752,1.655,1.19,91.169,0.0525987,0.0568,0.0847217,0.0603579
4.77061,0.000378503,0.00358506,0.00139573,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0216523,0.999579,-0.0193032,-0.000471,-0.00142,0.0001,1.654,1.189,91.171,0.0498094,0.0517662,0.0806597,0.0558424
4.83293,0.0030493,0.00510438,-0.000578631,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0199454,0.999624,-0.0188203,-0.000271,0.000471,0.000679,1.657,1.19,91.17,0.0486928,0.0563041,0.0793918,0.0601207
