test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
5.48886,1.0007,-0.999302,-0.999302,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0212575,0.999512,-0.0228927,0.000698,-0.000731,-0.000093,1.638,1.193,91.164,0.608954,0.111171,0.00230679,0.0461428
5.5443,0.999566,-1.00043,-1.00043,-0.347276,0.116024,0.930558,-0.163013,0.148027,0.975456,-0.0214709,0.999521,-0.0222888,-0.000434,-0.000055,0.000339,1.638,1.192,91.165,0.607237,0.110477,0.00369178,0.0447628
5.57467,1.00034,-0.999664,-0.999664,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0190824,0.999634,-0.0191845,0.000336,-0.000073,-0.000303,1.64,1.192,91.165,0.603515,0.110114,0.00288117,0.0466844
5.64035,0.999873,-1.00013,-1.00013,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0230814,0.999445,-0.0240006,-0.000127,-0.001063,-0.000005,1.641,1.192,91.164,0.599664,0.111629,0.00205288,0.0498636
5.66954,0.999335,-1.00066,-1.00066,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.021151,0.999616,-0.0178813,-0.000665,0.000457,0.000416,1.641,1.19,91.166,0.599304,0.110183,0.00420641,0.0465181
5.73604,0.999813,-1.00019,-1.00019,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0199016,0.999674,-0.0160234,-0.000187,-0.000411,-0.000562,1.64,1.189,91.166,0.592909,0.10861,0.00298255,0.0440345
5.80742,0.999333,-1.00067,-1.00067,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0208309,0.999577,-0.0203203,-0.000667,0.001686,-0.000272,1.641,1.19,91.166,0.589837,0.107828,0.00486349,0.0453341
5.86467,0.999237,-1.00076,-1.00076,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0227775,0.999556,-0.0192026,-0.000763,-0.000064,-0.0013,1.639,1.191,91.166,0.58471,0.107145,0.00320485,0.0431132
5.92547,0.999864,-1.00014,-1.00014,-0.346755,0.116354,0.930711,-0.163013,0.148027,0.975456,-0.0205926,0.999557,-0.0215101,-0.000136,-0.001423,-0.000846,1.641,1.191,91.168,0.579871,0.105396,0.00145997,0.0430992
5.98824,1.00133,-0.998672,-0.998672,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0224701,0.999511,-0.0217551,0.001328,-0.001001,0.000087,1.638,1.192,91.168,0.575062,0.104594,0.0014284,0.0403353
6.04489,1.00048,-0.99952,-0.99952,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0205466,0.999629,-0.0178888,0.00048,-0.000231,-0.000196,1.637,1.192,91.17,0.572495,0.102228,0.00164372,0.0360131
6.10554,1.00066,-0.999342,-0.999342,-0.347662,0.115143,0.930523,-0.163013,0.148027,0.975456,-0.0218557,0.99954,-0.0210386,0.000658,0.000085,0.000693,1.637,1.189,91.172,0.569398,0.103004,0.00141847,0.0332735
6.16288,1.00041,-0.999589,-0.999589,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0182878,0.999596,-0.0217614,0.000411,-0.000138,0.000467,1.638,1.189,91.171,0.565747,0.102288,0.00119814,0.0357307
