test for writing sensor data
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
4.27302,0.001434,0.101434,-0.198566,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0262438,0.999306,-0.026448,0.001434,-0.001175,0.003383,1.677,1.225,91.331,0.0314368,0.0227383,0.0469287,0.0259587
4.33363,-0.002586,0.097414,-0.202586,-0.34765,0.115151,0.930526,-0.163684,0.148013,0.975346,-0.0125742,0.999703,-0.0208548,-0.002586,0.001296,-0.002754,1.68,1.227,91.331,0.0291139,0.0199941,0.0512176,0.0264232
4.39801,8.6e-05,0.100086,-0.199914,-0.34765,0.115151,0.930526,-0.163357,0.147996,0.975403,-0.0156752,0.999522,-0.0266375,8.6e-05,0.001586,-0.000612,1.681,1.227,91.332,0.026192,0.0191081,0.0518134,0.0298616
4.45685,0.003835,0.103835,-0.196165,-0.34765,0.115151,0.930526,-0.163357,0.147996,0.975403,-0.0266769,0.999568,-0.0123202,0.003835,-0.002925,-2.2e-05,1.684,1.228,91.33,0.0212476,0.0161541,0.052823,0.0297399
4.52078,-0.001416,0.098584,-0.201416,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0129044,0.99927,-0.0359479,-0.001416,-0.001761,-0.004911,1.681,1.228,91.331,0.021127,0.0186246,0.0488155,0.0347529
4.57783,0.002982,0.102982,-0.197018,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0277807,0.999493,-0.0155694,0.002982,-0.00412,-0.004367,1.684,1.228,91.332,0.0163509,0.0174075,0.0485298,0.0363217
4.63616,0.001996,0.101996,-0.198004,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.026825,0.99946,-0.0189713,0.001996,-0.001911,0.002104,1.687,1.226,91.331,0.0233829,0.0123707,0.0347568,0.0354024
4.69526,0.001223,0.101223,-0.198777,-0.347466,0.114871,0.93063,-0.163352,0.147681,0.975452,-0.023625,0.999409,-0.0249546,0.001223,-0.001332,-0.001154,1.688,1.226,91.331,0.0205951,0.0116116,0.0303613,0.0360931
4.75345,0.000555,0.100555,-0.199445,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0211416,0.999476,-0.024512,0.000555,-0.001145,-2.7e-05,1.688,1.226,91.331,0.0216289,0.0115266,0.0231896,0.0366569
4.81713,0.001096,0.101096,-0.198904,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.017958,0.999626,-0.0206109,0.001096,-0.000349,-0.001855,1.689,1.225,91.331,0.0180727,0.00957303,0.0207603,0.036843
