test for writing sensor data
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
3.95831,0.00250931,0.00609493,0.00155145,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274288,0.957147,0.0929269,0.068558,-0.043657,0.041845,-160.006,35.506,-73.406,3.73553e+44,27.1923,3.73553e+44,37.3308
4.01762,1,0.0316753,-0.0147028,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275282,0.956757,0.0940036,0.069189,-0.04333,0.04142,-159.79,35.601,-73.041,3.73553e+44,28.3368,3.73553e+44,37.3872
4.04505,1,1,0.258821,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274909,0.957223,0.0902732,0.068887,-0.04387,0.042052,-159.687,35.646,-72.868,3.73553e+44,29.3495,3.73553e+44,36.6837
4.1039,0.00210962,0.0108913,0.00035237,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.273688,0.957498,0.0910589,0.069673,-0.044244,0.041237,-159.462,35.742,-72.489,3.73553e+44,29.102,3.73553e+44,37.0258
4.13451,0.00228104,0.0104556,0.000210373,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.273855,0.957419,0.0913872,0.067168,-0.043838,0.040397,-159.349,35.791,-72.299,3.73553e+44,28.9868,3.73553e+44,37.2948
4.18954,0.00461994,0.0045376,0.000713566,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276552,0.956448,0.0934091,0.068588,-0.04366,0.041771,-159.141,35.879,-71.951,3.73553e+44,28.9025,3.73553e+44,37.6368
4.22376,0.00456304,0.004484,0.00119663,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.27551,0.956875,0.0921094,0.069175,-0.041045,0.041062,-159.01,35.934,-71.73,3.73553e+44,28.9282,3.73553e+44,37.7149
4.28137,0.00182248,0.0081417,0.00012555,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274824,0.957246,0.0902832,0.068963,-0.043002,0.042861,-158.791,36.025,-71.363,3.73553e+44,28.9686,3.73553e+44,37.5373
4.31525,0.00238909,0.00781603,-7.37366e-06,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274773,0.957311,0.0897511,0.069391,-0.042599,0.041361,-158.629,36.091,-71.091,3.73553e+44,28.9434,3.73553e+44,37.198
4.38112,1,1,1,-0.0789562,0.255802,0.963499,0.0928225,0.189073,0.977566,0.277787,0.956629,0.0877276,0.068911,-0.04378,0.042616,-158.407,36.179,-70.724,3.73553e+44,27.0101,3.73553e+44,30.7052
4.40701,-1,1,-1,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274324,0.957073,0.0935845,0.069227,-0.042628,0.041028,-158.302,36.22,-70.548,3.73553e+44,30.0884,3.73553e+44,32.4436
4.46479,0.000923546,-0.0104367,1,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.272069,0.95792,0.0914741,0.069455,-0.042105,0.040651,-158.09,36.302,-70.194,3.73553e+44,24.4785,3.73553e+44,27.211
4.5282,0.0253049,1,1,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.272931,0.957406,0.0942481,0.069244,-0.043442,0.041979,-157.838,36.398,-69.777,3.73553e+44,22.1792,3.73553e+44,21.3446
4.58716,0.0015897,0.00568433,-0.00467047,-0.079931,0.256376,0.963266,0.0924493,0.189399,0.977538,0.276478,0.956954,0.0883138,0.068362,-0.045182,0.040812,-157.613,36.481,-69.405,3.73553e+44,22.5544,3.73553e+44,21.4699
