test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
2.11262,0.00488921,-0.0938265,-0.0144263,-0.224949,0.260768,0.938828,-0.0416896,0.282865,0.958253,-0.0505976,0.998254,0.0304608,0.017032,-0.252543,-0.018939,-107.927,2.934,88.382,0.339901,5.35405,1.2953,55.9663
2.13952,0.00571686,-0.0909688,-0.0139771,-0.215269,0.260797,0.941087,-0.0325838,0.283294,0.958479,-0.0463413,0.998594,0.0257338,0.018717,-0.249095,-0.021454,-108.284,2.953,88.389,0.335706,5.56945,1.2637,55.5806
2.19417,0.00558363,-0.126142,-0.0109128,-0.205041,0.260343,0.943493,-0.0224634,0.282103,0.959121,-0.0531422,0.998153,0.0294326,0.018818,-0.292724,-0.021658,-109.149,2.999,88.405,0.337236,6.15655,1.21839,54.2231
2.22304,0.0054504,-0.125875,-0.0109128,-0.194666,0.260378,0.945679,-0.0112966,0.281485,0.959499,-0.0546314,0.998172,0.025835,0.018173,-0.283681,-0.018307,-109.645,3.016,88.41,0.324318,6.55404,1.18567,53.1636
2.2817,1,0.216795,0.0243935,-0.173131,0.26004,0.94995,0.0102792,0.280511,0.959796,-0.0557371,0.998072,0.0273081,0.016491,-0.296379,-0.022265,-110.586,3.062,88.421,1.17847,6.33387,1.90615,50.4754
2.31013,1,0.120736,-0.169591,-0.160757,0.259568,0.952251,0.0224643,0.279467,0.959892,-0.0582415,0.997872,0.0293251,0.018566,-0.291487,-0.018929,-111.09,3.081,88.425,1.10436,5.97417,1.80043,49.0164
2.36743,0.197303,1,-1,-0.14838,0.259794,0.954196,0.0345909,0.279008,0.959665,-0.0564002,0.998038,0.0271784,0.018114,-0.257267,-0.018451,-111.984,3.123,88.432,1.65186,4.29024,2.40258,45.6099
2.396,-0.0569018,0.121668,-0.197037,-0.136331,0.258719,0.956284,0.0467494,0.277873,0.95948,-0.0585169,0.997641,0.0358849,0.015817,-0.256085,-0.01566,-112.386,3.139,88.434,0.522437,4.2129,1.26726,45.55
2.45333,0.00358516,-0.0539305,-0.00545032,-0.111694,0.258319,0.959581,0.0709401,0.276101,0.958507,-0.0540705,0.998115,0.0290209,0.018251,-0.250366,-0.016001,-113.222,3.17,88.443,0.352714,4.01438,0.999508,46.2811
2.47937,0.00382546,-0.0512616,-0.00548811,-0.101074,0.258298,0.960763,0.082323,0.2752,0.957856,-0.0543856,0.998093,0.02919,0.015536,-0.248378,-0.014128,-113.575,3.183,88.446,0.354998,4.72478,0.966962,46.6334
2.53525,0.0163492,-0.0299446,0.00557008,-0.0909649,0.257577,0.961966,0.0926299,0.274563,0.957097,-0.0544698,0.997899,0.0350892,0.018056,-0.240753,-0.012728,-114.378,3.204,88.456,0.374498,7.0871,0.905073,47.224
2.56554,0.0156952,-0.0284911,0.00534728,-0.0791978,0.257544,0.963015,0.103639,0.273271,0.956338,-0.0587017,0.997827,0.0299124,0.014941,-0.254966,-0.016939,-114.806,3.217,88.46,0.389023,8.55467,0.878254,47.3152
2.62064,0.0142297,0.12699,0.0141405,-0.0575646,0.256686,0.964779,0.124753,0.271534,0.954309,-0.056237,0.997698,0.0378989,0.017006,-0.224802,-0.011849,-115.561,3.244,88.459,0.484737,11.0884,0.922361,47.181
2.65055,0.0136605,0.122422,0.0138307,-0.0473981,0.255533,0.965638,0.134615,0.270822,0.95317,-0.0571532,0.998093,0.0233299,0.015115,-0.245372,-0.014588,-115.962,3.253,88.465,0.494788,12.4376,0.892992,46.9484
2.70526,0.0133699,0.118037,0.0131496,-0.036399,0.255284,0.966181,0.144708,0.269732,0.952,-0.024848,0.999283,0.0285598,0.006554,-0.208722,-0.013129,-116.698,3.28,88.46,0.457811,15.303,0.762786,46.4563
2.76191,0.0171004,0.176792,0.00888619,-0.0266169,0.254418,0.966728,0.154801,0.269247,0.950549,-0.0650392,0.99754,0.0261382,0.012911,-0.177549,-0.006308,-117.324,3.308,88.459,0.460708,17.0533,0.703604,46.2022
2.78978,0.0166721,0.169208,0.00801914,-0.00729288,0.254233,0.967115,0.17385,0.266681,0.947976,-0.0645579,0.997445,0.0306015,0.010662,-0.161538,-0.008907,-117.609,3.313,88.459,0.437568,17.8423,0.636347,46.1836
2.84443,0.0174715,0.155752,0.0133484,0.00202018,0.253212,0.967409,0.183416,0.266132,0.946326,-0.0643999,0.997535,0.0278624,0.010232,-0.165391,-0.00728,-118.097,3.327,88.463,0.419204,19.2581,0.540836,46.3221
2.86899,0.0167727,0.142743,0.0111517,0.0115455,0.252466,0.967537,0.191054,0.265075,0.94511,-0.0563159,0.99815,0.0228943,0.010345,-0.156991,-0.004702,-118.318,3.33,88.464,0.39512,19.8723,0.480878,46.4477
2.92396,0.0127757,0.187775,0.0160813,0.0255684,0.251773,0.967449,0.205223,0.263879,0.942471,-0.052815,0.998081,0.0323212,0.01325,-0.201564,-0.009084,-118.837,3.327,88.476,0.457077,21.0873,0.484534,46.9042
2.954,0.0121368,0.180264,0.0155659,0.0329491,0.250757,0.967489,0.211831,0.262814,0.941306,-0.0615276,0.997955,0.0173014,0.010769,-0.233846,-0.008878,-119.217,3.33,88.476,0.467955,21.5174,0.461956,47.2949
3.00846,0.014721,0.133276,0.00496694,0.0460006,0.250536,0.967014,0.224588,0.261353,0.938752,-0.0615822,0.997857,0.0221247,0.008952,-0.191687,-0.011248,-119.849,3.348,88.471,0.378055,22.2998,0.293374,47.9216
3.04096,0.0145158,0.127945,0.00502406,0.0544007,0.249118,0.966944,0.231974,0.260828,0.9371,-0.0543216,0.998108,0.0287945,0.010642,-0.197613,-0.006944,-120.195,3.353,88.468,0.368728,22.8057,0.24878,48.1983
3.09691,0.0144468,0.122827,0.00520681,0.062854,0.249301,0.966384,0.240539,0.2596,0.93528,-0.0597446,0.997817,0.0281391,0.009499,-0.186017,-0.009881,-120.797,3.362,88.463,0.344579,23.5749,0.169247,48.4463
3.156,0.0163121,0.196637,0.0205284,0.0702527,0.248338,0.966122,0.248213,0.258723,0.933516,-0.0710005,0.997077,0.0282365,0.002892,-0.121377,-0.010851,-121.335,3.386,88.451,0.346318,24.0196,0.134604,48.3957
3.18844,0.0160433,0.188516,0.0197073,0.0869119,0.247135,0.965075,0.263262,0.256948,0.929877,-0.0711778,0.9971,0.0269459,-0.006253,-0.019706,-0.001549,-121.468,3.395,88.437,0.252544,24.2963,0.166628,48.3397
3.25741,1,-1,-0.00653929,0.0941605,0.246375,0.96459,0.270082,0.256399,0.928071,-0.0589605,0.99784,0.0289702,-0.006289,0.045203,0.000924,-121.253,3.405,88.451,1.47188,28.1462,1.72851,47.478
3.2894,-0.154759,-1,-1,0.100595,0.246219,0.96398,0.27635,0.255573,0.926452,-0.052154,0.998625,0.00523593,-0.01349,0.040037,0.000073,-121.176,3.404,88.452,1.39196,27.4684,1.7994,45.7969
3.34658,1,-1,-1,0.105986,0.24568,0.963539,0.280811,0.254907,0.925293,-0.0622526,0.997572,0.0312283,0.002389,0.108915,-0.000215,-120.879,3.41,88.472,1.69759,26.0846,2.08727,41.9071
3.41278,1,0.0443599,0.19504,0.103694,0.245764,0.963767,0.27871,0.255378,0.925798,-0.0511481,0.997996,0.0372447,0.00118,0.147041,0.005659,-120.404,3.386,88.496,0.915178,27.2988,1.09606,40.8451
3.44144,0.425463,-1,0.103909,0.0996825,0.246155,0.964091,0.274831,0.255989,0.926789,-0.058325,0.997541,0.0388494,-0.004045,0.124905,0.001312,-120.184,3.382,88.507,1.20299,29.04,1.81507,39.9278
3.49799,0.0304323,0.243807,0.0163765,0.0962823,0.246713,0.964294,0.271865,0.256527,0.927514,-0.0764041,0.996926,0.0173414,-0.011071,0.157543,0.011141,-119.77,3.367,88.508,0.273543,28.8747,0.722688,38.9218
3.53015,0.0295987,0.234566,0.0158493,0.0851772,0.248942,0.964766,0.26164,0.258556,0.929889,-0.0665335,0.99739,0.0280624,-0.006881,0.219343,0.014536,-119.397,3.346,88.508,0.283704,28.708,0.834757,38.2336
3.58507,0.0261347,0.281197,0.0238432,0.0743946,0.250106,0.965356,0.25107,0.260277,0.93232,-0.053383,0.998181,0.0280159,-0.015051,0.307852,0.022127,-118.357,3.308,88.498,0.302704,28.5184,0.943407,36.8884
3.63064,0.026934,0.281064,0.0242429,0.068269,0.250264,0.965768,0.244664,0.261382,0.933712,-0.0554341,0.998222,0.0218873,-0.022069,0.306727,0.021079,-117.872,3.286,88.497,0.301441,27.9583,0.992612,36.2105
3.68548,0.0277334,0.317836,0.0258417,0.0602313,0.251367,0.966016,0.237358,0.261928,0.935444,-0.0554045,0.997893,0.0337733,-0.017758,0.384019,0.019751,-116.83,3.256,88.49,0.310243,26.8347,1.08957,35.8349
3.71355,0.0276002,0.317969,0.0257084,0.0503486,0.252156,0.966376,0.228125,0.263477,0.937304,-0.0620108,0.99782,0.0225867,-0.021931,0.352657,0.004813,-116.25,3.241,88.491,0.301599,26.0022,1.08429,35.8034
3.76815,0.0289325,0.314505,0.0222444,0.0258617,0.253464,0.966999,0.205119,0.265662,0.941992,-0.0485244,0.998376,0.0298297,-0.025681,0.347315,0.021698,-115.177,3.228,88.465,0.275286,24.4562,1.12968,35.4273
3.80245,0.305387,0.0289905,0.273918,0.011984,0.254818,0.966915,0.191237,0.26745,0.944404,-0.0475608,0.998369,0.0315714,-0.024338,0.323521,0.006159,-114.504,3.218,88.454,0.430994,24.8252,1.33956,35.3016
3.86385,0.0244027,0.281464,0.0209121,-0.0173928,0.256237,0.966458,0.162454,0.270327,0.948964,-0.0500611,0.998355,0.0279482,-0.018847,0.320419,0.019361,-113.405,3.196,88.442,0.251421,23.6896,1.20801,33.2119
